id_vendedor;nome_vendedor;categorias_atendidas;qtde_distinta_produtos;media_preco;qtde_disponivel_estoque;total_valor_estoque_usd;reputacao;status_vendedor;total_transacoes;vendas_estimativa
818336673;TODOCOMPUAR;1;1;776,4;1;776,4;5_green;gold;1114;864909,6
819681681;GUTYSSANMARTIN;1;1;13,05;50;652,5;5_green;platinum;14754;192539,7
820399360;BORCEGOSTACTICOS;1;1;58,66;1;58,66;5_green;platinum;17841;1046553,0599999999
820555887;HENIEKHERSZKOWICZ;1;2;0,0;2;0,0;;;0;0,0
821536236;SICOAF-SRL;1;3;126,75666666666666;52;3575,58;5_green;platinum;12901;1635287,7566666666
821621046;TODOJUGUETESOK;1;2;6,955;650;4240,8;5_green;;19354;134607,07
821829594;AMIGALITOS;1;1;7,67;100;767,04;5_green;platinum;4829;37038,43
822316756;CENTER-HOGAR;1;1;81,35;150;12202,7;5_green;platinum;2489;202480,15
826103511;JOSEANTONIOBERBELSANJUAN;1;1;96,0;1;96,0;;;0;0,0
826170571;LE BIENESRAICES;1;1;204,0;1;204,0;;;0;0,0
826303693;DELSURHOGAR;2;2;149,555;450;71402,38;5_green;platinum;68471;10240180,405000001
827607602;KINGCROSSLIBRARYKINGCROSSL;1;1;7,5;1;7,5;5_green;platinum;20005;150037,5
827706200;VIJU5990184;1;1;132,0;1;132,0;;;0;0,0
828009360;CINZIA RENTAL;1;3;333,2;3;999,6;;;0;0,0
828184120;DOWENPAGIOCROSSMASTER.COM.AR;1;1;76,06;500;38029,2;5_green;platinum;11423;868833,38
831206463;TECNOLOGIAINTELIGENTESRL;1;9;0,0;9;0,0;5_green;platinum;1589;0,0
832163842;NOVEDADES__VANARE;1;1;27,0;1;27,0;5_green;platinum;14957;403839,0
832581402;PRODUCTORAOLIVICOLALARIOJAN;1;1;0,0;1;0,0;5_green;platinum;5620;0,0
832609074;GREENBAZAROK;1;1;26,57;100;2657,16;5_green;platinum;66759;1773786,6300000001
832724959;CRIVOINSUMOSGRAFICOS;1;1;8,27;500;4134,48;5_green;platinum;2134;17648,18
833605269;RENS S.R.L.;1;2;17,93;1000;17931,46;5_green;platinum;16148;289533,64
839141402;GAUSSBIO;1;1;8,28;100;828,0;5_green;platinum;28418;235301,03999999998
839513355;MUSSETTIOSVALDO;1;1;48,0;1;48,0;;;0;0,0
840379360;PLANETSTORE;1;1;83,9;50;4195,2;5_green;gold;299;25086,100000000002
1001107725;CENTRAL OESTE_OFICIAL;1;1;15,48;1;15,48;5_green;platinum;23727;367293,96
1002572059;LAVIDALIVING;1;1;0,0;1;0,0;;;0;0,0
1002842391;FENIXCORP SRL;2;2;92,0;3;276,0;5_green;platinum;6459;594228,0
1004533548;TUHERRAMIENTA.COM;1;1;177,23;1;177,23;5_green;gold;2401;425529,23
1005407052;TRDSHOP ONLINE;1;1;217,8;1;217,8;5_green;platinum;11447;2493156,6
1006533954;GRUPOPUNTALES INMOBILIARIA;1;10;346,2;10;3462,0;;;0;0,0
1006693317;37BYTES;1;1;86,4;1;86,4;5_green;platinum;4943;427075,2
1007162397;ALQUILERES_DE_MONTE;1;2;45,0;2;90,0;;;0;0,0
1007301503;DAVIDALEXIS20211026164812;1;6;21,743333333333336;6;130,46;5_green;;1747;37985,60333333334
1007989025;SKYWAY-ARGENTINA;1;1;54,0;100;5399,88;5_green;platinum;1362;73548,0
1010351252;VAN.BINDERS;1;1;38,76;1;38,76;5_green;gold;972;37674,72
1011815174;SOMOS__TECNO;2;4;17,155;4;68,62;5_green;platinum;12760;218897,80000000002
1012653588;STOCKON.NAHUELOLIVERA;1;1;798,0;1;798,0;5_green;silver;988;788424,0
1013159706;DANIELWALTER20211105150448;1;1;9,0;1;9,0;;;0;0,0
1014076039;LEMANMUEBLES28;1;1;0,0;1;0,0;5_green;;200;0,0
1014965859;VEMAYME;1;9;81,49666666666667;156;14887,33;5_green;platinum;21726;1770596,58
1015471982;URBAN.TECH;2;3;526,68;3;1580,04;5_green;platinum;9116;4801214,88
1016160119;SACHABASICOS;1;2;6,385;2;12,77;5_green;platinum;4308;27506,579999999998
1016963981;FENIX WATCHES;1;5;74,11;5;370,55;5_green;silver;837;62030,07
1017285672;MOULINEX_OFICIAL;1;1;96,27;1;96,27;5_green;platinum;4960;477499,19999999995
1017663967;NEKO ONLINE;1;3;100,68;52;5000,16;5_green;platinum;21723;2187071,64
1018657523;VINBEN_HOGAR;1;1;13,18;100;1317,53;5_green;platinum;42660;562258,7999999999
1022354666;FAN LIBRERIA;1;1;36,48;1;36,48;5_green;platinum;10599;386651,51999999996
1022922220;VANESALORENA20211120125237;1;1;48,0;1;48,0;;;0;0,0
1023945714;BULLTOOLS;1;1;0,0;1;0,0;5_green;silver;493;0,0
1024690462;CUBODIANA20211123131434;1;1;50,4;1;50,4;5_green;platinum;3041;153266,4
1024986504;READYGOWEB.SRL;3;4;24,0;4;96,0;5_green;platinum;7944;190656,0
1025743925;XTREMEGAMES ARG;1;1;253,44;1;253,44;5_green;silver;591;149783,04
1027149349;STARWAYMULTITIENDA;2;1;149,85;100;14984,54;5_green;platinum;4720;707292,0
1027217359;HARTE FLOORING;1;2;139,705;201;41348,0;5_green;platinum;54553;7621326,865
1027904706;ROTORUS GROUP;1;1;401,88;1;401,88;;;0;0,0
1028899469;SHAMPOOAVELLANEDA;1;2;19,605;10000;196050,0;5_green;platinum;41967;822763,035
1030418473;ZIVALS S.A.;1;9;49,70666666666667;9;447,36;5_green;platinum;42773;2126103,2533333334
1031657232;ELECTROCOBO;3;5;41,502;1003;19481,090000000004;5_green;;26792;1111921,584
1032575614;FOOD MARKET_;1;1;4,2;500;2100,0;5_green;platinum;23544;98884,8
1034608604;GRIFERIAS.Y.REPUESTOS;1;1;48,05;1;48,05;5_green;platinum;28515;1370145,75
1034883740;FESTEJOS 365;1;1;46,79;1;46,79;5_green;platinum;11908;557175,32
1036627611;FLOORQUEEN;1;1;0,0;1;0,0;5_green;;334;0,0
1038745192;DAIC PRODUCTOS;1;1;7,2;150;1080,0;5_green;gold;1149;8272,800000000001
1038957901;JOYAS RUIZ;1;1;37,74;500;18870,0;5_green;platinum;7671;289503,54000000004
1040735272;MUNDOTRENDSSA;1;1;62,4;1;62,4;5_green;platinum;3041;189758,4
1041423182;FOFO938891;1;20;38025,941999999995;20;760518,84;;;0;0,0
1041455772;SIMBAELECTRODOMESTICOS;1;1;81,6;1;81,6;5_green;gold;490;39984,0
1042227250;TABABECCAR;1;2;55,650000000000006;2;111,30000000000001;5_green;platinum;3534;196667,1
1045409337;CREEDSTORE;1;1;6,0;50;299,94;5_green;platinum;3177;19062,0
1047176742;EL.RINCONCITO.DE.ANDRE;1;2;0,12;2;0,24;5_green;;413;49,559999999999995
1050657967;COLOCADOR PROFESIONAL;1;1;0,12;1;0,12;5_green;;40;4,8
1051373048;PARTYCOMPANY;1;1;0,0;1;0,0;;;0;0,0
1052372320;TIENDA BRUVAL;1;2;18,265;2;36,53;5_green;platinum;20987;383327,555
1052700445;CALYPSODESARROLLISTASURBANOS;1;2;95,24499999999999;2;190,48999999999998;;;0;0,0
1054909045;TECH LAND.;2;5;56,178;5;280,89;5_green;platinum;11317;635766,426
1059350551;DOFERNANDO20220118234720;1;3;66,8;3;200,4;5_green;;15;1002,0
1059667754;JTEQUIPAMIENTO;1;1;336,0;1;336,0;4_light_green;;10;3360,0
1060983102;ZEIDE1961;1;1;60,0;1;60,0;;;0;0,0
1062132134;ESTRADADAYANA20220124040127;1;1;0,0;1;0,0;;;0;0,0
1062313765;PROYECTO_TDN;1;4;0,0;4;0,0;4_light_green;;1;0,0
1062874248;ANDINA HOGAR;2;6;334,345;6;2006,0700000000002;5_green;;13180;4406667,100000001
1066078401;PABLOMATIAS20220131142325;1;1;52,3;1;52,3;5_green;platinum;2102;109934,59999999999
1066199768;MUGG SHOPP;2;4;31,9125;153;9512,01;5_green;platinum;40485;1291977,5625
1068732093;CUENTAS OFICIALES;1;1;37,74;1;37,74;5_green;platinum;3569;134694,06
1070355838;CARLOSIVAN20220207193640;1;1;0,22;1;0,22;;;4;0,88
1071027391;ETHNUTRITION;2;1;56,1;500;28049,48;5_green;platinum;13176;739173,6
1074122239;DOMINGOALEJANDRO20220214140453;1;1;0,0;1;0,0;;;0;0,0
1074767186;TIENDALUBBI;2;2;20,385;5050;24592,859999999997;5_green;platinum;23120;471301,2
1076448476;DERENTASSRLDERENTASSRL;1;1;0,0;1;0,0;;;0;0,0
1079448488;TECNODALASMAYORISTA;2;2;13,535;2;27,07;5_green;platinum;9754;132020,39
1079956111;DVL S.R.L.;1;1;22,52;50;1125,84;5_green;platinum;9865;222159,8
1080263248;CREATIVELAB.CREACIONES;1;2;21,09;51;1159,38;5_green;gold;881;18580,29
1082813332;JG TECHNOLOGY;1;1;23,87;1;23,87;5_green;gold;1364;32558,68
1083581806;ONCETRADE.COM.AR;2;2;94,145;150;15680,7;5_green;platinum;33901;3191609,645
1086222319;ME.IMPORTA;1;1;89,63;1;89,63;5_green;platinum;7774;696783,62
1086695828;FRATTINIVOLQUETES;1;1;108,0;1;108,0;;;0;0,0
1088146491;CAFE MARTINEZ_OFICIAL;1;1;58,23;1;58,23;5_green;platinum;28053;1633526,19
1089188842;IUPI;1;2;3,455;150;502,03999999999996;5_green;platinum;50396;174118,18
1089246196;MEGASALE ARGENTINA;1;2;16,48;251;1840,8600000000001;5_green;platinum;102561;1690205,28
1090753149;TIENDA MERCADOBSAS;4;12;47,74333333333333;855;53540,79;5_green;platinum;119212;5691578,253333333
1091479149;PESSAH PROPIEDADES;1;1;53,88;1;53,88;;;0;0,0
1091522209;LYLSUPLEMENTOS;2;1;44,28;2;88,56;5_green;platinum;5210;230698,80000000002
1094602532;FLORE INDUMENTARIA;1;2;38,83;650;22137,0;5_green;platinum;31559;1225435,97
1097854809;BULNESGABRIELA20220329155839;1;1;14,4;100;1439,88;5_green;platinum;3510;50544,0
1097857499;JULIETA NEGOCIOSINMOBILIARIOS;1;42;418,8857142857143;42;17593,2;;;0;0,0
1098687131;ALWAYS_ACCESORIOS;1;1;8,84;100;884,16;5_green;platinum;2055;18166,2
1101225439;MEGACERCOS;1;1;15,0;1;15,0;5_green;gold;1964;29460,0
1103555515;ROSA MONKEY;1;1;11,99;100;1198,8;5_green;platinum;3271;39219,29
1105230366;ESSERSHOP_;2;3;78,40333333333334;3;235,21;5_green;platinum;2570;201496,56666666668
1105772700;GRUPO NOCITO;1;2;329,28;2;658,56;;;0;0,0
1108447855;FINE_ARGENTINA;1;1;0,0;1;0,0;5_green;silver;1078;0,0
1109414348;FRANCISCONIGRONEGOCIOSINMOB.;1;1;780,0;1;780,0;;;0;0,0
1109978034;PABELU EVENTOS;1;2;0,0;2;0,0;5_green;;33;0,0
1110357068;A.JUGAR;1;1;111,52;1;111,52;5_green;platinum;7926;883907,52
1111469223;CASAGUST;1;1;26,19;1;26,19;5_green;platinum;2794;73174,86
1113184879;CHANCLASSACHANCLASSA;1;1;58,79;1;58,79;5_green;platinum;10050;590839,5
1114422158;MODARO1763;1;2;23,385;501;14649,41;5_green;platinum;44160;1032681,6000000001
1115668176;UNIVERSO.PETS;1;1;25,9;1;25,9;5_green;platinum;5466;141569,4
1118224065;SCENTBOUTIQUE;1;2;201,675;2;403,35;5_green;platinum;3414;688518,4500000001
1119150862;STA_TOOLS;1;1;240,0;1;240,0;5_green;platinum;2679;642960,0
1120537589;FULLHOGAR.AR;1;1;375,56;1;375,56;5_green;platinum;9235;3468296,6
1122360146;FALEHSTORENATURAL;2;1;16,27;2;32,54;5_green;gold;648;10542,96
1122636052;PINTURERIASCORONADO;1;5;102,574;5;512,87;5_green;platinum;19221;1971574,854
1123750598;PHOEMIXX;1;1;3,55;1;3,55;5_green;platinum;2775;9851,25
1124653279;NDESTETICAAUTOMOTRIZ;1;2;0,0;2;0,0;;;0;0,0
1127486785;TOTOPED;1;8;92,985;8;743,88;5_green;platinum;4604;428102,94
1128226435;CESARNORBERTO20220522095523;1;3;14,976666666666667;3;44,93;5_green;;161;2411,2433333333333
1136153956;SS4044904;1;14;36406,28571428572;14;509688,0;;;0;0,0
1137546838;WORLDSTORELOJES;1;2;92,1;2;184,2;5_green;silver;756;69627,59999999999
1139737002;CARRELLO ARGENTINA;1;1;52,8;1;52,8;5_green;silver;242;12777,599999999999
1141426383;DEEPCOMPRAS.;1;1;43,08;250;10770,0;5_green;platinum;40523;1745730,8399999999
1141556393;NESTOR.MANUELSOSA;1;1;0,0;1;0,0;5_green;;15;0,0
1145302280;FARMACIA_SANTA_GUADALUPE;1;1;159,19;1;159,19;5_green;platinum;1643;261549,16999999998
1145324534;FG TACOGRAFOS;1;1;114,0;1;114,0;5_green;;13;1482,0
1150282891;INVEST SAS;1;1;0,0;1;0,0;;;0;0,0
1150892209;TIENDAMATESHOPS;1;1;99,0;1;99,0;5_green;platinum;4962;491238,0
1151514797;MAJILEN;1;6;15,313333333333333;951;13806,050000000001;5_green;platinum;127272;1948958,5599999998
1151534316;GUIJOREDGUIJORED;2;1;78,96;300;23688,0;5_green;platinum;21535;1700403,5999999999
1154605697;INFORMATIC10;1;1;57,19;1;57,19;5_green;gold;757;43292,83
1155589595;BRIZUELAFRANCISCO2022070609021;1;2;0,0;2;0,0;;;0;0,0
1159459268;DUTIVA;1;1;5,88;50;294,0;5_green;;257;1511,16
1159588669;CASA_ALANIS_WEB;1;1;44,39;1;44,39;5_green;platinum;4443;197224,77
1159964784;THEPROTEINLAB;2;5;35,78666666666666;2950;113235,88;5_green;platinum;37792;1352449,7066666665
1161758641;TIENDA EMETE;1;2;12,025;51;837,24;5_green;platinum;34776;418181,4
1162941839;HOGARPACK;1;1;63,91;1;63,91;5_green;platinum;23615;1509234,65
1167625641;DIGITALSMART;4;4;153,748;5;768,74;5_green;platinum;15230;2341582,04
1168750423;LANVENSA;1;1;102,0;1;102,0;;;0;0,0
1169414701;RZMOTOPARTS;1;2;58,255;2;116,51;5_green;platinum;3628;211349,14
1169962823;WATERSMARIA20220730110254;1;1;55,23;50;2761,44;5_green;platinum;4504;248755,91999999998
1170593955;LIFE EXTENSION;2;1;108,6;2;217,2;5_green;platinum;4892;531271,2
1172161293;EMIEZPELETA;1;1;49,44;1;49,44;5_green;platinum;7095;350776,8
1172378863;SOMOSROMEROJORGE;1;1;99,6;1;99,6;;;0;0,0
1173175585;CASTROADRIANA20220804130722;1;1;18,0;1;18,0;;;0;0,0
1175233212;COTILLONLUMINOSOMISOUVENIR;1;3;22,41;5550;171363,09;5_green;platinum;73598;1649331,18
1176959489;TERRIBILETRUCKPARTS20220810115;1;1;76,56;250;19140,0;5_green;platinum;11257;861835,92
1182055739;TUTERA JUAN;1;1;72,0;1;72,0;;;0;0,0
1183915569;RIVASTORE;1;1;18,0;50;899,94;5_green;platinum;4619;83142,0
1187608714;IDDISCOVERY;1;2;25,64;2;51,28;5_green;;32;820,48
1189556777;GREENANDML;1;3;3,59;950;4229,46;5_green;platinum;164192;589449,28
1189727645;PAO LUZNET;1;3;3,84;1250;4468,5;5_green;platinum;68504;263055,36
1190914725;JALILARACELI20220902093429;1;1;39,6;1;39,6;5_green;platinum;1282;50767,200000000004
1195805839;LOPEZCARLOS20220913125245;1;1;0,19;1;0,19;;;0;0,0
1196833678;MARIAALVAREZ INMOBILIARIA;1;2;40,2;2;80,4;;;0;0,0
1197794363;DOCEHOGAR EXPRESS;1;1;18,57;50;928,68;5_green;platinum;7377;136990,89
1197865230;LORENZOSTOREIMP;1;2;47,1;150;6839,9400000000005;5_green;platinum;16757;789254,7000000001
1201181333;ALINNDRAMAGICA;1;1;3,36;1;3,36;5_green;platinum;3018;10140,48
1201270301;RIIING_COM_AR;1;1;2353,2;1;2353,2;5_green;platinum;3231;7603189,199999999
1201799911;SOLUTIONTEC.ARG;1;1;0,0;1;0,0;5_green;;111;0,0
1202647683;ALTANET;1;1;132,38;1;132,38;5_green;platinum;5349;708100,62
1202804625;OLIVARESJULIO20220921191541;1;3;0,6;3;1,8;5_green;;22;13,2
1203099065;OLAIZOLA PROPIEDADES;1;3;46,800000000000004;3;140,4;;;0;0,0
1203577242;TIENDA BERLIN.AR;1;1;9,58;1;9,58;5_green;platinum;2539;24323,62
1209849324;PEDRAZAJULIO20221003103015;1;1;0,0;1;0,0;4_light_green;;1;0,0
1210552456;HAMICLICK;1;4;65,79;4;263,16;5_green;platinum;5153;339015,87000000005
1210617435;VOG.ARG;1;1;18,01;100;1801,09;5_green;platinum;4104;73913,04000000001
1211404189;GRUPO MND;1;2;212,4;2;424,8;;;0;0,0
1215656319;LYCIMPORTACIONESSRL;1;3;0,0;3;0,0;5_green;silver;1039;0,0
1217143694;ESTUDIOINMOBILIARIOBALLARI;1;1;44,4;1;44,4;;;0;0,0
1218253627;GIMENEZLEANDRO20221015145100;1;1;54,0;1;54,0;;;0;0,0
1221081614;GOLDBODYSUPPLEMENTS;2;1;73,66;300;22098,6;5_green;platinum;8233;606442,78
1222363677;BIG TEAM;1;1;51,23;50;2561,63;5_green;platinum;3784;193854,31999999998
1225713283;VIVI BILOBA;1;2;252,0;2;504,0;;;0;0,0
1225867558;FERRE__FULL;2;1;15,0;100;1500,0;5_green;platinum;8399;125985,0
1226240266;STOREDEAL20221031102630;1;1;18,66;50;933,24;5_green;platinum;2368;44186,88
1227100138;ÓRBITA INMOBILIARIA;1;3;266,0;3;798,0;;;0;0,0
1230840549;TITAN SELLER;1;1;116,4;1;116,4;5_green;platinum;7641;889412,4
1231620652;MROBAYNA_DONTOR VN;1;9;31619,466666666667;9;284575,2;;;0;0,0
1232671524;TAPESARG;1;1;47,94;100;4794,0;5_green;gold;196;9396,24
1233503186;LAPLATA2;1;22;54587,67272727273;22;1200928,8;;;0;0,0
1239057043;MUSICAYSONIDO ML;2;2;377,36;2;754,72;4_light_green;;182;68679,52
1244304867;LAESTRELLA;1;6;3,9766666666666666;6;23,86;5_green;platinum;12699;50499,69
1246947568;JOYERIAJHUNE;1;1;3,48;1;3,48;5_green;platinum;5081;17681,88
1248242592;JOMA75JOMA7520221129153025;1;4;0,0;4;0,0;;;0;0,0
1250965884;DIPROSTORE;1;1;108,3;1;108,3;5_green;platinum;6906;747919,7999999999
1251650192;TIENDA HIMEJI;1;1;37,17;100;3716,97;5_green;gold;1799;66868,83
1258501129;PUMISCAFSRL;1;1;4,2;1;4,2;5_green;platinum;4076;17119,2
1265406099;BETTER BETTER;1;1;37,8;1;37,8;;;0;0,0
1271149848;FRANCEL;1;1;7,64;1;7,64;5_green;gold;652;4981,28
1271273932;INSUMOS FLORIDA;1;1;14,02;250;3505,5;5_green;platinum;14990;210159,8
1273896162;LANTHO;1;2;430,71500000000003;2;861,4300000000001;5_green;platinum;2408;1037161,7200000001
1274745305;ANALIA.CASTILLOS78;1;1;0,0;1;0,0;;;4;0,0
1274818275;NEIXER HERRAMIENTAS;1;4;56,917500000000004;53;3930,8900000000003;5_green;platinum;10272;584656,56
1276229613;INVERCOP S.A.;2;3;113,32000000000001;400;26819,62;5_green;platinum;19303;2187415,96
1278416889;CONOFLEX ARGENTINA;1;1;14,54;50;727,2;5_green;platinum;6079;88388,65999999999
1284616462;INTELLLIAWORLDS.A.S;1;1;168,67;1;168,67;5_green;platinum;4478;755304,2599999999
1285752386;SAN_JORGE_USADOS_WARNES;1;9;22040,0;9;198360,0;;;0;0,0
1288907087;HISIAN.IMPO;1;1;17,5;1;17,5;5_green;platinum;20334;355845,0
1289970023;CONIFERAL S.A.;1;1;167,83;1;167,83;5_green;gold;1589;266681,87
1290146649;NOTEBOOKSTRADE;1;1;1651,2;1;1651,2;5_green;gold;1574;2598988,8000000003
1290824321;2PPESCA;1;1;40,34;1;40,34;5_green;platinum;6667;268946,78
1295853706;AUGUSTOKANSAIDIGITAL;1;1;80498,4;1;80498,4;;;0;0,0
1298740244;TGO OFICIAL;1;2;45,68;1000;45679,4;5_green;platinum;33496;1530097,28
1300335511;JUEGOSINFLABLEMANIA;1;2;0,0;2;0,0;;;2;0,0
1300405974;SANJORGE_USADOS_PINAMAR_2;1;2;36432,0;2;72864,0;;;0;0,0
1300419385;SAN JORGE_USADOS_TANDIL_2;1;6;31034,0;6;186204,0;;;0;0,0
1301101602;NATURALQUEEN;2;3;25,506666666666664;20002;306091,83999999997;5_green;platinum;21236;541659,5733333332
1304025759;MENDOZAGLADYS20230206123050;2;1;14,51;2;29,02;5_green;platinum;3599;52221,49
1305620366;GUTEN SHOP;1;1;70,5;50;3524,94;5_green;platinum;7699;542779,5
1307285808;LABSNUTRITIONSUPLEMENTOS;2;9;27,11888888888889;5100;130020,0;5_green;platinum;27873;755884,79
1310383161;BAYUGARNEGOCIOSINMOBILIARIOS;1;2;288,0;2;576,0;;;0;0,0
1311205798;POXIPOL STORE;1;1;9,91;1;9,91;5_green;platinum;4735;46923,85
1315292985;CLASICOS DEL_CENTRO;1;2;10,79;2;21,58;5_green;platinum;4553;49126,869999999995
1315627536;JHONYS WEAR;7;8;8,086666666666666;5304;58118,57;5_green;platinum;54793;443092,7266666666
1317146557;OSBORNSUPERCENTERCORDOBA;2;3;51,99666666666667;52;609,31;5_green;platinum;12934;672524,8866666667
1317230257;MOREVICSEGURIDAD;1;1;39,31;250;9828,0;5_green;platinum;5875;230946,25
1324837203;AMERICANMEDWISE.AR;1;1;6,0;150;899,82;5_green;platinum;10513;63078,0
1325116719;SANADIBIJOU;1;1;11,04;50;552,0;5_green;platinum;2790;30801,6
1326039584;OHLINDACALZADOS;1;1;59,13;1;59,13;5_green;silver;1099;64983,87
1327653400;DANAWARNESSRL1;1;1;43,2;250;10800,3;5_green;platinum;20611;890395,2000000001
1329839848;SMART CEIBO;2;2;87,89;150;11842,42;5_green;platinum;4508;396208,12
1330471116;TECNOLOGIASTECNOLOGIAS20230314;1;1;102,0;1;102,0;;;0;0,0
1331634834;JP SAS;1;2;46,59;300;13976,310000000001;5_green;platinum;3586;167071,74000000002
1334867500;MUSICPRO ARG;1;2;402,065;2;804,13;5_green;gold;1337;537560,905
1337113691;FPILARFIATPILAR;1;1;39000,0;1;39000,0;;;0;0,0
1338730688;BAIRESTECNO;1;1;15,31;50;765,6;5_green;platinum;1179;18050,49
1340469214;RENACERDIGITAL_;2;1;21,72;2;43,44;5_green;silver;416;9035,52
1342741163;MIXIO ARGENTINA;6;11;25,731818181818184;3100;64412,28;5_green;platinum;262139;6745313,086363637
1344584305;ROBLESLEONARDO20230403113100;1;1;0,78;1;0,78;;;0;0,0
1345281057;ESTUDIO GLOBOS;1;7;25,21;604;12645,22;5_green;platinum;4279;107873,59
1346796529;TEYIMPORT;1;1;4,47;50;223,42;5_green;platinum;17873;79892,31
1346913452;MAUROTOSELL;1;1;9,28;1;9,28;5_green;;128;1187,84
1347768830;ARMELALDO20230407135641;1;2;21,085;300;5044,08;5_green;platinum;5582;117696,47
1349990447;INDUSTRIA.DEL.TRABAJO;2;1;28,3;500;14148,48;5_green;platinum;4915;139094,5
1350146817;DUKE707;1;1;18,63;1;18,63;5_green;platinum;4620;86070,59999999999
1351145454;KARIBU SHOP;1;2;9,25;650;7130,21;5_green;platinum;51999;480990,75
1351819177;IMPORTADOAPARIS20230413144610;1;1;3,31;200;662,4;5_green;platinum;4324;14312,44
1353118017;MISALUDMAYORISTA;2;1;17,06;2;34,12;5_green;platinum;510;8700,599999999999
1355219429;SEITON TECHNOLOGY;1;1;83,92;150;12587,4;5_green;platinum;3519;295314,48
1356312417;STEELURBANO20230419160659;1;1;0,96;1;0,96;;;0;0,0
1358617370;DELCAMPOALACIUDADENUNSOLOCLICK;1;1;14,4;1;14,4;5_green;;339;4881,6
1359537599;CARLOSRUSSSSO;1;1;105,6;1;105,6;;;0;0,0
1359836974;EMUNABAZAR;1;1;114,0;500;56999,94;5_green;platinum;7118;811452,0
1365121923;DOMIZICHRISTIAN20230502150745;1;1;36,0;1;36,0;5_green;;28;1008,0
1367566596;CALDERONLUCIA2024;1;1;19,07;1;19,07;5_green;gold;1299;24771,93
1368957544;BEEPEX;1;4;24,3375;103;1404,1000000000001;5_green;platinum;11751;285989,96249999997
1370997832;DELSURSHOP;1;2;127,66;400;59563,62;5_green;platinum;26346;3363330,36
1375711627;YOPMI_ML;1;1;259,2;1;259,2;5_green;gold;684;177292,8
1380109713;WASSINGTON OFICIAL;1;1;17,86;250;4464,9;5_green;platinum;4465;79744,9
1380392182;MIRTELI44;1;2;125,4;2;250,8;5_green;;12;1504,8000000000002
1380863101;FESTVISUAL20230523082921;1;1;0,0;1;0,0;;;0;0,0
1381944815;GRUPOVITTAARG;3;5;100,33;103;9376,24;5_green;platinum;31712;3181664,96
1388220741;OLIVERAJULIETA_STOCK;1;1;231,0;1;231,0;5_green;gold;1205;278355,0
1388754860;VGR.COM.AR;2;2;57,795;2;115,59;5_green;platinum;80886;4674806,37
1389865998;PRIMI PASSI;1;3;34,699999999999996;101;4455,89;5_green;platinum;3718;129014,59999999999
1391120069;MAXTUNING STORE;2;2;15,9;100;1589,9099999999999;5_green;platinum;16756;266420,4
1394691556;DIPAOLO PROPIEDADES;1;89;140,15898876404495;89;12474,15;;;0;0,0
1398457875;ACCESORIOSDEVOTOAYKIKE;1;2;0,06;2;0,12;5_green;platinum;5085;305,09999999999997
1398568409;TECNOLOGIAOLIVOS;1;1;93,96;1;93,96;5_green;;338;31758,48
1399364897;LEMONIDISGRACIELA2023061509051;1;1;0,0;1;0,0;;;0;0,0
1402485380;TECNO INDUSTRIA;1;1;27,36;500;13679,54;5_green;platinum;15798;432233,27999999997
1405947561;JOTER HOGAR;1;3;58,080000000000005;3;174,24;5_green;platinum;4095;237837,60000000003
1407699613;TYTNOTEBOOKS;1;1;948,0;1;948,0;5_green;;20;18960,0
1413983388;PIKEIO IMPORT;1;1;6,1;500;3051,0;5_green;platinum;21113;128789,29999999999
1415251495;TIENDA MAEDY;1;1;21,5;1;21,5;5_green;platinum;5670;121905,0
1416501026;IMPORTEC1910;1;4;22,905;1650;36664,54;5_green;platinum;15728;360249,84
1416601148;DIGITALNEXUS_AR;1;1;28,47;100;2847,12;5_green;platinum;12165;346337,55
1416667418;STIDIGITAL S.R.L.;1;1;6,36;500;3180,0;5_green;platinum;21860;139029,6
1417248487;TERRIDECO;1;1;41,49;50;2074,56;5_green;silver;932;38668,68
1423812402;LATINBEAUTY SRL;2;1;31,68;100;3168,0;5_green;platinum;4409;139677,12
1425251375;NOTABOODRIP;1;1;42,48;1;42,48;5_green;;58;2463,8399999999997
1426471863;DISTRIBUIDORASUPPLY;1;1;21,6;200;4319,76;5_green;platinum;4203;90784,8
1427487492;GIELGY;1;1;50,31;1;50,31;5_green;platinum;5575;280478,25
1431726685;INNOVASHOPXXI;1;1;39,36;250;9839,51;5_green;platinum;5539;218015,04
1431762174;METASHOPONLINE.AR;2;2;23,875;2;47,75;5_green;platinum;19020;454102,5
1435306332;PROPAW LAB;1;1;90,0;150;13500,0;5_green;gold;1450;130500,0
1435918755;KRAFTER3D;1;1;24,84;100;2484,0;5_green;platinum;3571;88703,64
1441374931;C21TORREBIANCASA;1;1;34,8;1;34,8;;;0;0,0
1441953640;LUZMARGARITA20230807134643;1;1;18,0;1;18,0;5_green;gold;566;10188,0
1443311053;FULLSTOREONLINE;2;3;681,1999999999999;3;2043,6;5_green;platinum;11315;7707777,999999999
